Precipitation,CapDate,CityCode,TempAvg,TempMax,TempMin,WindDirection,WindSpeed
1.18,2016-12-04,CSV,38,46,30,18,4.35
1.32,2016-12-04,TYS,42,49,35,12,4.75
0.49,2016-12-04,MEM,46,55,37,17,3.85
0.42,2016-12-04,BNA,43,51,35,19,3.72
1.13,2016-12-04,OQT,43,51,34,14,1.0
1.19,2016-12-04,ABI,48,55,41,18,8.65
0.15,2016-12-04,AMA,38,48,27,17,5.42
2.47,2016-12-04,AUS,52,60,43,14,8.6
1.88,2016-12-04,ATT,53,59,46,22,2.17
7.33,2016-12-04,BPT,55,61,49,4,10.07
0.46,2016-12-04,BRO,70,78,62,17,8.55
1.14,2016-12-04,CDS,45,54,36,17,5.05
1.93,2016-12-04,CLL,52,59,46,6,8.8
1.85,2016-12-04,CRP,65,70,58,5,13.8
0.03,2016-12-04,DHT,35,47,23,16,4.87
0.41,2016-12-04,DAL,53,60,45,9,7.77
0.4,2016-12-04,DFW,52,60,43,17,8.15
1.64,2016-12-04,DRT,55,60,48,23,7.27
0.24,2016-12-04,ELP,46,57,34,11,5.17
0.46,2016-12-04,FTW,53,60,45,16,7.67
8.94,2016-12-04,GLS,62,67,57,13,13.32
1.4,2016-12-04,HOU,57,61,51,5,9.47
0.43,2016-12-04,LBB,41,50,33,9,6.87
0.33,2016-12-04,MAF,46,53,38,7,8.27
0.42,2016-12-04,SJT,48,56,40,8,7.65
5.52,2016-12-04,SAT,53,59,47,5,8.12
1.98,2016-12-04,VCT,56,62,49,4,10.22
0.92,2016-12-04,ACT,50,59,42,16,7.52
0.82,2016-12-04,SPS,46,55,36,16,7.72
0.02,2016-12-04,SLC,32,38,27,23,5.32
0.2,2016-12-04,BCB,43,48,38,25,9.15
0.44,2016-12-04,BTV,39,42,35,28,8.32
0.21,2016-12-04,LYH,39,49,29,22,2.62
0.02,2016-12-04,ORF,51,57,44,31,4.5
0.25,2016-12-04,RIC,44,54,34,22,5.07
0.2,2016-12-04,ROA,43,48,38,25,9.15
0.07,2016-12-04,WAL,46,54,37,30,6.87
0.19,2016-12-04,DCA,48,54,42,28,9.27
0.18,2016-12-04,DEW,33,38,28,19,5.7
0.02,2016-12-04,EPH,35,44,26,13,4.52
0.89,2016-12-04,OLM,42,46,37,21,8.12
2.84,2016-12-04,UIL,43,48,38,21,4.0
0.63,2016-12-04,SEA,44,47,40,18,8.97
0.04,2016-12-04,GEG,33,39,27,21,11.4
0.0,2016-12-04,YKM,37,49,24,20,2.8
0.07,2016-12-04,BKW,35,39,30,26,7.37
0.11,2016-12-04,CRW,40,44,35,22,4.57
0.12,2016-12-04,EKN,36,40,32,23,5.12
0.06,2016-12-04,HTS,39,44,34,24,4.12
0.34,2016-12-04,GRB,35,37,33,25,7.37
0.31,2016-12-04,LSE,36,38,33,25,6.95
0.46,2016-12-04,MSN,33,35,31,26,4.35
0.33,2016-12-04,MKE,35,38,32,26,6.82
0.01,2016-12-04,CPR,27,37,16,22,13.02
0.01,2016-12-04,CYS,27,37,17,26,9.12
0.01,2016-12-04,LND,24,35,13,25,3.65
0.02,2016-12-04,RWL,20,28,11,22,13.4
0.01,2016-12-04,SHR,30,42,18,23,2.67
0.93,2016-12-11,BHM,44,52,35,22,5.75
1.8,2016-12-11,HSV,42,50,34,23,6.31
1.22,2016-12-11,MOB,51,59,42,16,6.87
1.31,2016-12-11,MGM,49,58,40,20,5.92
0.03,2016-12-11,ANC,12,18,6,15,6.65
0.0,2016-12-11,ANN,30,34,25,9,4.18
0.0,2016-12-11,BET,-3,0,-7,7,15.71
0.0,2016-12-11,BTT,-19,-11,-27,30,3.28
1.21,2016-12-11,CDB,29,33,24,25,13.48
0.08,2016-12-11,CDV,22,30,13,9,1.4
0.0,2016-12-11,BIG,-5,2,-13,11,14.0
0.0,2016-12-11,FAI,-21,-16,-27,3,2.57
0.47,2016-12-11,GKN,-20,-11,-28,33,0.85
0.0,2016-12-11,GST,60,60,60,34,5.15
0.08,2016-12-11,HOM,20,26,13,4,4.81
0.0,2016-12-11,ILI,10,15,4,36,11.84
0.6,2016-12-11,JNU,16,22,9,9,4.55
0.01,2016-12-11,ENA,5,16,-5,4,6.04
0.0,2016-12-11,KTN,25,30,20,25,3.81
0.25,2016-12-11,AKN,6,14,-1,30,10.34
1.44,2016-12-11,ADQ,32,36,28,29,10.71
0.0,2016-12-11,OTZ,-6,-2,-10,7,6.61
0.0,2016-12-11,MCG,-18,-11,-24,16,3.43
0.0,2016-12-11,OME,3,17,-10,4,3.37
0.0,2016-12-11,ORT,-18,-10,-26,15,0.62
0.01,2016-12-11,PAQ,8,16,0,8,1.05
0.0,2016-12-11,PSG,60,60,60,22,1.5
0.0,2016-12-11,PTI,60,60,60,0,0.0
0.0,2016-12-11,SYA,60,60,60,0,0.0
0.14,2016-12-11,SIT,28,33,24,7,7.08
0.0,2016-12-11,SGY,18,20,15,2,14.05
0.13,2016-12-11,SNP,30,34,26,13,10.01
0.0,2016-12-11,TKA,11,17,4,3,7.15
0.0,2016-12-11,TAL,-9,-3,-15,10,6.05
0.0,2016-12-11,UNK,60,60,60,7,13.7
0.0,2016-12-11,BRW,-8,-1,-16,15,9.58
0.0,2016-12-11,WRG,60,60,60,8,10.0
0.38,2016-12-11,YAK,22,29,14,8,4.24
0.0,2016-12-11,DUG,48,66,30,12,2.74
0.0,2016-12-11,IGM,47,59,34,17,4.41
0.0,2016-12-11,PHX,58,69,46,13,2.38
0.0,2016-12-11,TUS,57,71,43,13,2.41
0.0,2016-12-11,INW,42,59,25,21,3.18
0.35,2016-12-11,FSM,40,47,33,15,5.72
0.47,2016-12-11,HRO,33,40,26,22,6.07
0.48,2016-12-11,LZK,39,45,33,0,0.0
0.04,2016-12-11,BFL,55,63,46,18,1.47
0.0,2016-12-11,BIH,43,58,27,28,3.44
1.06,2016-12-11,CCR,49,56,42,18,3.08
2.86,2016-12-11,EKA,46,52,39,0,0.0
0.41,2016-12-11,FAT,51,58,44,19,3.4
1.08,2016-12-11,HWD,53,58,47,20,3.38
0.0,2016-12-11,LGB,58,64,52,24,1.28
0.05,2016-12-11,LAX,59,64,53,21,1.87
1.52,2016-12-11,RBL,43,51,36,28,4.07
2.13,2016-12-11,RDD,43,51,34,27,2.25
1.21,2016-12-11,SAC,47,54,39,24,2.42
0.44,2016-12-11,SNS,53,60,46,18,5.7
0.0,2016-12-11,SAN,59,65,54,26,3.92
2.44,2016-12-11,SFO,53,57,48,20,6.1
0.0,2016-12-11,SDB,49,56,41,27,11.01
0.04,2016-12-11,SBA,55,64,46,18,2.08
0.51,2016-12-11,SMX,55,62,47,27,3.58
0.59,2016-12-11,SCK,49,57,42,22,6.12
0.0,2016-12-11,ALS,21,41,1,25,3.18
0.1,2016-12-11,COS,26,40,11,12,5.14
0.55,2016-12-11,CAG,17,31,3,17,4.5
0.14,2016-12-11,DEN,22,38,6,15,5.38
0.05,2016-12-11,GJT,27,37,17,11,2.14
0.0,2016-12-11,PUB,29,44,13,18,4.88
0.55,2016-12-11,BDR,37,43,30,20,5.9
0.25,2016-12-11,BDL,31,39,22,24,4.41
0.78,2016-12-11,NWK,37,43,29,23,7.74
0.78,2016-12-11,ILG,37,43,29,23,7.74
0.62,2016-12-11,DAB,64,74,54,21,6.71
2.1,2016-12-11,FLL,76,81,71,16,9.25
1.53,2016-12-11,GNV,61,73,48,17,6.07
1.93,2016-12-11,JAX,60,71,49,16,6.31
0.13,2016-12-11,EYW,78,82,73,6,9.74
1.86,2016-12-11,MIA,75,80,70,18,7.22
0.78,2016-12-11,MCO,67,76,57,21,8.47
4.47,2016-12-11,PNS,55,63,46,20,7.04
2.87,2016-12-11,TLH,56,66,45,21,6.18
0.37,2016-12-11,TPA,67,75,59,16,6.65
1.2,2016-12-11,VRB,70,77,62,21,8.4
1.87,2016-12-11,PBI,74,79,69,17,10.37
3.77,2016-12-11,AMG,54,65,43,20,3.34
1.03,2016-12-11,AHN,42,49,34,16,4.17
1.11,2016-12-11,ATL,45,53,37,22,7.17
1.57,2016-12-11,AGS,48,57,38,17,3.24
2.11,2016-12-11,MCN,49,59,39,23,5.41
3.34,2016-12-11,SAV,54,65,44,17,4.42
1.94,2016-12-11,ITO,73,79,68,22,2.42
0.36,2016-12-11,HNL,74,79,68,20,1.92
3.32,2016-12-11,OGG,75,80,70,12,5.08
2.11,2016-12-11,MKK,74,79,69,13,4.37
0.28,2016-12-11,LIH,73,79,67,25,2.78
0.79,2016-12-11,BOI,26,32,20,19,4.05
0.26,2016-12-11,LWS,26,31,19,18,1.78
0.87,2016-12-11,PIH,20,29,10,20,7.75
0.57,2016-12-11,ORD,26,29,22,24,9.95
0.34,2016-12-11,MLI,26,30,22,24,8.54
0.15,2016-12-11,PIA,28,32,24,24,7.35
0.1,2016-12-11,UIN,29,34,23,23,8.27
0.52,2016-12-11,RFD,24,28,20,23,8.94
0.08,2016-12-11,SPI,31,34,26,23,7.72
1.1,2016-12-11,EVV,34,40,28,24,5.41
0.76,2016-12-11,FWA,28,32,23,25,9.72
0.29,2016-12-11,IND,30,35,24,23,8.2
0.71,2016-12-11,SBN,26,30,23,22,9.34
0.07,2016-12-11,CID,22,26,18,24,9.85
0.05,2016-12-11,DSM,25,32,18,26,11.2
0.3,2016-12-11,DBQ,21,25,17,22,10.24
0.08,2016-12-11,SUX,22,29,15,27,11.52
0.26,2016-12-11,ALO,21,26,16,21,9.68
0.03,2016-12-11,CNK,26,34,17,25,8.41
0.0,2016-12-11,DDC,28,38,18,22,10.1
0.09,2016-12-11,GLD,22,36,8,27,6.47
0.0,2016-12-11,P28,29,39,19,22,8.11
0.05,2016-12-11,TOP,29,37,19,24,6.27
0.0,2016-12-11,ICT,31,40,21,22,9.5
0.73,2016-12-11,CVG,31,36,26,22,6.4
0.75,2016-12-11,JKL,36,43,29,26,2.01
1.36,2016-12-11,LEX,34,40,27,24,5.8
1.24,2016-12-11,SDF,35,41,29,23,6.4
0.92,2016-12-11,PAH,35,42,27,25,5.67
0.97,2016-12-11,BTR,51,60,42,8,6.5
1.07,2016-12-11,LCH,52,59,44,9,8.87
2.31,2016-12-11,MSY,54,60,47,9,7.65
0.43,2016-12-11,SHV,47,53,40,11,7.2
1.87,2016-12-11,ASD,52,60,42,7,5.2
0.1,2016-12-11,BGR,22,28,15,23,4.38
0.02,2016-12-11,CAR,14,21,6,22,4.15
0.19,2016-12-11,PWM,26,33,18,30,5.02
1.08,2016-12-11,BWI,37,44,30,23,6.98
1.45,2016-12-11,SBY,37,45,30,24,5.98
0.24,2016-12-11,BOS,33,38,28,25,7.38
0.29,2016-12-11,MQE,30,36,24,27,7.04
0.33,2016-12-11,ORH,28,33,23,27,7.28
0.19,2016-12-11,APN,27,32,22,23,6.14
0.84,2016-12-11,DTW,31,35,26,21,10.08
0.63,2016-12-11,FNT,29,34,24,22,9.64
1.03,2016-12-11,GRR,28,32,24,22,8.85
0.69,2016-12-11,HTL,26,30,21,22,9.01
0.64,2016-12-11,LAN,29,33,24,22,10.0
0.57,2016-12-11,MQT,19,25,12,0,0.0
0.76,2016-12-11,MKG,31,35,26,24,10.18
0.42,2016-12-11,ANJ,25,30,20,17,5.74
0.6,2016-12-11,DLH,17,22,12,23,10.52
0.59,2016-12-11,INL,13,19,6,21,5.71
0.49,2016-12-11,MSP,20,25,14,20,10.07
0.63,2016-12-11,RST,17,22,12,20,12.65
0.3,2016-12-11,STC,16,22,9,19,10.3
0.46,2016-12-11,GLH,42,48,35,14,7.94
0.95,2016-12-11,GWO,42,52,32,14,5.64
1.57,2016-12-11,GPT,53,61,44,12,6.84
0.67,2016-12-11,HBG,49,59,39,13,4.78
2.21,2016-12-11,JAN,47,55,37,13,6.34
0.73,2016-12-11,MEI,47,57,37,22,5.97
1.25,2016-12-11,TUP,40,49,31,20,6.11
1.07,2016-12-11,CGI,33,40,26,24,6.54
0.1,2016-12-11,COU,30,37,23,24,7.74
0.07,2016-12-11,MCI,29,36,20,24,7.17
0.03,2016-12-11,VIH,30,37,23,24,8.0
0.09,2016-12-11,SGF,31,39,23,18,7.81
0.0,2016-12-11,STJ,27,35,18,25,7.78
0.01,2016-12-11,STL,33,39,27,23,8.27
0.28,2016-12-11,BIL,11,18,2,14,5.37
0.02,2016-12-11,BTM,9,19,-2,21,3.58
0.04,2016-12-11,CTB,-3,3,-10,22,7.84
0.03,2016-12-11,DLN,12,21,2,14,5.64
0.21,2016-12-11,GGW,1,7,-5,25,15.1
0.09,2016-12-11,GTF,1,7,-4,17,3.9
0.22,2016-12-11,HVR,0,7,-6,18,8.12
0.19,2016-12-11,HLN,10,16,3,28,4.07
0.7,2016-12-11,GPI,12,17,6,9,7.2
0.01,2016-12-11,MLS,6,14,-2,20,9.64
0.3,2016-12-11,MSO,18,23,12,16,5.18
0.02,2016-12-11,GRI,21,30,12,25,9.72
0.0,2016-12-11,LNK,24,33,15,25,9.12
0.09,2016-12-11,OFK,19,27,10,24,11.6
0.01,2016-12-11,LBF,22,33,9,26,7.07
0.04,2016-12-11,OMA,24,32,16,24,10.32
0.07,2016-12-11,BFF,18,30,5,21,7.57
0.03,2016-12-11,SNY,17,33,5,27,7.68
0.19,2016-12-11,VTN,13,24,2,23,9.95
0.15,2016-12-11,ELY,27,40,13,18,2.8
0.53,2016-12-11,P68,28,40,15,21,3.2
0.0,2016-12-11,LAS,49,58,40,17,1.62
0.0,2016-12-11,DRA,44,56,31,12,3.3
0.39,2016-12-11,RNO,40,51,29,18,3.21
0.91,2016-12-11,WMC,29,40,18,18,5.5
0.32,2016-12-11,CON,27,34,18,24,3.97
1.32,2016-12-11,MWN,7,12,0,28,39.51
1.08,2016-12-11,ACY,37,45,29,24,6.78
0.66,2016-12-11,EWR,37,42,31,23,7.67
0.0,2016-12-11,ABQ,38,49,27,12,2.85
0.0,2016-12-11,CAO,34,49,19,25,7.27
0.0,2016-12-11,ROW,39,52,25,18,3.22
0.28,2016-12-11,ALB,30,37,23,25,5.31
1.01,2016-12-11,BGM,26,30,22,23,6.5
0.77,2016-12-11,BUF,32,36,27,22,10.88
0.12,2016-12-11,GFL,29,35,22,20,3.41
0.52,2016-12-11,ISP,35,42,28,20,6.42
0.62,2016-12-11,LGA,39,43,35,21,8.84
0.86,2016-12-11,ROC,31,36,25,23,8.71
0.61,2016-12-11,SYR,29,35,23,21,7.61
0.74,2016-12-11,AVL,38,46,30,29,6.34
1.7,2016-12-11,HSE,49,57,41,22,3.47
1.04,2016-12-11,CLT,41,50,31,17,3.57
0.82,2016-12-11,GSO,39,48,29,22,4.62
0.77,2016-12-11,HKY,39,47,29,21,2.82
0.97,2016-12-11,RDU,41,50,32,20,2.47
2.16,2016-12-11,ILM,47,58,36,25,5.28
0.52,2016-12-11,BIS,2,9,-5,27,12.14
0.05,2016-12-11,DIK,-1,5,-8,26,15.91
0.35,2016-12-11,FAR,12,18,5,24,12.72
0.78,2016-12-11,GFK,10,16,4,24,13.02
0.33,2016-12-11,ISN,0,6,-7,22,11.56
0.94,2016-12-11,CAK,30,34,25,22,9.57
0.77,2016-12-11,CLE,31,36,27,21,11.27
0.69,2016-12-11,CMH,31,35,26,22,7.57
0.71,2016-12-11,DAY,29,34,24,25,8.24
1.11,2016-12-11,MFD,27,32,23,21,9.07
1.22,2016-12-11,TOL,28,33,23,21,10.27
1.09,2016-12-11,YNG,29,34,24,21,10.2
0.0,2016-12-11,GAG,33,42,23,18,10.12
0.0,2016-12-11,OKC,37,45,28,15,10.94
0.0,2016-12-11,PNC,33,43,22,16,7.64
0.0,2016-12-11,TUL,36,44,28,19,7.97
3.58,2016-12-11,AST,40,45,35,13,7.31
0.47,2016-12-11,BNO,22,31,12,16,3.84
2.22,2016-12-11,EUG,38,42,34,15,6.58
0.86,2016-12-11,MFR,39,45,32,15,2.01
0.54,2016-12-11,PDT,22,30,15,16,3.34
1.75,2016-12-11,PDX,36,40,32,16,10.52
0.51,2016-12-11,RDM,24,34,13,23,2.51
2.38,2016-12-11,SLE,38,43,33,25,6.55
0.71,2016-12-11,ABE,33,41,25,22,5.77
1.23,2016-12-11,ERI,33,37,28,22,12.0
0.9,2016-12-11,MDT,35,41,29,24,6.58
0.91,2016-12-11,PHL,38,43,32,23,8.12
0.78,2016-12-11,PIT,32,36,27,22,8.07
0.48,2016-12-11,AVP,32,38,26,21,5.12
0.7,2016-12-11,IPT,35,40,28,22,6.15
0.65,2016-12-11,SJU,82,86,77,8,8.07
0.34,2016-12-11,PVD,33,39,26,20,5.11
0.61,2016-12-11,AND,43,50,35,10,3.12
4.06,2016-12-11,CHS,53,63,42,21,4.82
1.24,2016-12-11,CAE,46,54,37,14,2.7
0.6,2016-12-11,GSP,41,49,33,16,3.42
0.2,2016-12-11,ABR,8,16,0,27,13.27
0.43,2016-12-11,HON,10,19,1,28,13.28
0.19,2016-12-11,PIR,8,15,2,24,16.87
0.03,2016-12-11,RAP,9,17,0,18,10.14
0.29,2016-12-11,FSD,15,23,7,26,12.32
1.15,2016-12-11,TRI,38,46,29,21,3.22
1.47,2016-12-11,CHA,42,50,34,22,4.95
1.35,2016-12-11,CKV,35,43,27,24,6.54
1.97,2016-12-11,CSV,35,43,27,18,5.0
1.27,2016-12-11,TYS,41,48,33,13,3.95
1.88,2016-12-11,MEM,40,47,33,15,6.95
0.74,2016-12-11,BNA,39,47,30,24,6.62
1.83,2016-12-11,OQT,40,48,31,15,1.2
0.2,2016-12-11,ABI,42,50,33,16,9.27
0.0,2016-12-11,AMA,36,48,23,14,9.67
0.56,2016-12-11,AUS,46,55,38,15,8.41
0.65,2016-12-11,ATT,48,54,40,15,3.51
1.08,2016-12-11,BPT,53,62,45,13,8.7
0.96,2016-12-11,BRO,59,70,48,25,9.52
0.0,2016-12-11,CDS,39,48,29,12,8.94
0.65,2016-12-11,CLL,50,57,42,19,7.71
0.15,2016-12-11,CRP,55,63,47,13,9.94
0.0,2016-12-11,DHT,34,49,20,12,7.01
0.09,2016-12-11,DAL,46,52,39,13,7.55
0.15,2016-12-11,DFW,44,51,36,12,8.42
0.73,2016-12-11,DRT,48,54,41,20,5.2
0.0,2016-12-11,ELP,48,58,37,17,5.54
0.12,2016-12-11,FTW,44,52,37,17,7.42
0.91,2016-12-11,GLS,58,64,50,13,12.98
0.97,2016-12-11,HOU,54,61,46,13,8.98
0.0,2016-12-11,LBB,39,50,27,15,9.41
0.02,2016-12-11,MAF,43,53,33,14,8.32
0.31,2016-12-11,SJT,44,54,34,17,7.9
0.32,2016-12-11,SAT,48,55,41,15,6.45
0.66,2016-12-11,VCT,54,62,45,13,8.28
0.2,2016-12-11,ACT,46,53,38,21,7.5
0.0,2016-12-11,SPS,39,49,29,10,10.44
0.73,2016-12-11,SLC,33,39,25,23,2.27
1.67,2016-12-11,BCB,38,45,30,20,6.08
0.31,2016-12-11,BTV,29,33,24,20,6.54
1.41,2016-12-11,LYH,37,45,28,20,2.37
1.61,2016-12-11,ORF,43,49,36,20,5.41
1.46,2016-12-11,RIC,39,46,32,25,5.32
1.67,2016-12-11,ROA,38,45,30,20,6.08
2.66,2016-12-11,WAL,39,47,31,25,6.74
1.21,2016-12-11,DCA,40,46,34,25,7.24
0.26,2016-12-11,DEW,22,26,16,6,6.44
0.19,2016-12-11,EPH,21,26,16,25,7.32
2.29,2016-12-11,OLM,34,39,28,13,6.07
3.29,2016-12-11,UIL,35,40,30,9,6.02
0.91,2016-12-11,SEA,36,39,32,11,10.81
0.33,2016-12-11,GEG,22,26,17,9,6.2
0.33,2016-12-11,YKM,24,31,18,28,2.75
0.72,2016-12-11,BKW,32,38,26,25,6.91
0.28,2016-12-11,CRW,37,43,30,24,4.21
0.98,2016-12-11,EKN,31,37,24,23,5.08
0.75,2016-12-11,HTS,36,42,31,18,3.35
0.3,2016-12-11,GRB,27,31,22,22,9.87
0.55,2016-12-11,LSE,24,28,19,26,8.5
0.46,2016-12-11,MSN,23,26,19,22,5.84
0.53,2016-12-11,MKE,27,31,23,24,9.32
0.45,2016-12-11,CPR,6,20,-8,25,4.91
0.12,2016-12-11,CYS,19,31,6,27,10.21
0.04,2016-12-11,LND,14,24,3,22,2.55
0.08,2016-12-11,RWL,16,28,4,22,13.38
0.2,2016-12-11,SHR,9,19,-1,26,5.08
0.48,2016-12-18,BHM,50,60,39,17,6.47
1.29,2016-12-18,HSV,47,58,36,14,8.91
3.19,2016-12-18,MOB,59,70,49,20,7.81
1.59,2016-12-18,MGM,57,67,45,24,5.48
0.33,2016-12-18,ANC,17,22,10,15,3.9
1.43,2016-12-18,ANN,29,37,21,21,4.8
0.17,2016-12-18,BET,23,29,17,9,9.74
0.19,2016-12-18,BTT,-2,2,-8,25,2.15
2.11,2016-12-18,CDB,37,41,33,16,20.1
1.88,2016-12-18,CDV,21,27,14,9,3.4
0.05,2016-12-18,BIG,-1,4,-8,11,11.58
0.28,2016-12-18,FAI,-9,-1,-18,8,0.54
0.0,2016-12-18,GKN,-13,-5,-21,19,0.91
0.0,2016-12-18,GST,60,60,60,27,5.08
0.51,2016-12-18,HOM,29,36,22,7,4.37
0.41,2016-12-18,ILI,27,31,22,10,6.35
1.25,2016-12-18,JNU,19,26,11,14,5.22
0.13,2016-12-18,ENA,13,22,4,5,8.8
2.63,2016-12-18,KTN,28,33,22,24,6.95
0.14,2016-12-18,AKN,30,37,23,11,8.32
1.3,2016-12-18,ADQ,33,39,28,20,3.78
0.05,2016-12-18,OTZ,17,20,13,10,19.32
0.07,2016-12-18,MCG,5,11,-1,22,0.81
0.31,2016-12-18,OME,24,28,20,8,15.32
0.0,2016-12-18,ORT,-21,-15,-28,16,0.2
0.05,2016-12-18,PAQ,15,23,7,26,6.14
0.0,2016-12-18,PSG,60,60,60,22,1.6
0.0,2016-12-18,PTI,60,60,60,0,0.0
0.0,2016-12-18,SYA,60,60,60,26,16.4
2.33,2016-12-18,SIT,33,39,26,14,4.84
0.9,2016-12-18,SGY,21,25,17,6,13.37
0.9,2016-12-18,SNP,39,41,36,15,22.67
0.43,2016-12-18,TKA,13,20,6,6,4.12
0.0,2016-12-18,TAL,-3,1,-9,9,5.1
0.0,2016-12-18,UNK,60,60,60,7,21.38
0.04,2016-12-18,BRW,8,17,0,12,12.6
0.0,2016-12-18,WRG,60,60,60,24,5.12
2.56,2016-12-18,YAK,23,29,15,7,2.15
0.04,2016-12-18,DUG,51,70,31,25,4.57
0.04,2016-12-18,IGM,48,59,36,18,8.07
0.1,2016-12-18,PHX,61,71,49,12,3.78
0.2,2016-12-18,TUS,59,73,44,19,4.24
0.1,2016-12-18,INW,43,58,29,22,7.58
0.0,2016-12-18,FSM,37,45,27,21,6.05
0.0,2016-12-18,HRO,33,44,22,23,5.44
0.15,2016-12-18,LZK,41,50,31,0,0.0
0.36,2016-12-18,BFL,52,61,43,18,2.18
0.06,2016-12-18,BIH,42,58,26,26,4.47
1.07,2016-12-18,CCR,49,56,41,14,4.54
3.73,2016-12-18,EKA,45,53,37,0,0.0
1.62,2016-12-18,FAT,50,57,42,22,3.72
0.86,2016-12-18,HWD,51,58,44,11,5.75
0.78,2016-12-18,LGB,57,64,50,26,3.6
0.75,2016-12-18,LAX,57,63,51,26,5.41
1.6,2016-12-18,RBL,46,54,38,28,8.91
2.96,2016-12-18,RDD,46,54,38,29,6.92
2.13,2016-12-18,SAC,47,55,40,27,4.25
0.82,2016-12-18,SNS,50,58,42,19,5.07
1.32,2016-12-18,SAN,58,65,51,30,3.02
1.54,2016-12-18,SFO,51,56,46,15,7.04
0.26,2016-12-18,SDB,46,53,39,25,12.8
1.53,2016-12-18,SBA,52,60,44,19,2.75
0.93,2016-12-18,SMX,51,59,41,26,3.45
0.82,2016-12-18,SCK,48,55,40,26,5.87
0.34,2016-12-18,ALS,29,45,12,22,6.25
0.29,2016-12-18,COS,24,42,6,18,4.02
0.39,2016-12-18,CAG,16,29,2,19,3.7
0.63,2016-12-18,DEN,20,35,5,11,4.04
0.31,2016-12-18,GJT,33,42,23,10,3.38
0.23,2016-12-18,PUB,23,42,4,17,3.61
1.53,2016-12-18,BDR,35,42,28,26,7.7
1.34,2016-12-18,BDL,29,36,21,22,5.64
1.09,2016-12-18,NWK,35,42,26,25,6.87
1.09,2016-12-18,ILG,35,42,26,25,6.87
0.01,2016-12-18,DAB,69,79,58,21,3.67
0.02,2016-12-18,FLL,77,82,71,16,7.68
0.0,2016-12-18,GNV,67,79,54,21,4.38
0.09,2016-12-18,JAX,64,76,52,21,4.52
0.01,2016-12-18,EYW,78,82,74,16,7.67
0.04,2016-12-18,MIA,78,84,72,16,6.45
0.19,2016-12-18,MCO,71,82,60,22,4.64
2.87,2016-12-18,PNS,63,73,52,25,7.3
0.53,2016-12-18,TLH,64,73,54,21,3.95
0.04,2016-12-18,TPA,72,80,64,21,3.98
0.19,2016-12-18,VRB,73,81,64,19,5.68
0.05,2016-12-18,PBI,75,82,68,18,7.85
0.17,2016-12-18,AMG,60,70,48,21,3.82
0.18,2016-12-18,AHN,45,55,35,19,3.92
0.2,2016-12-18,ATL,47,58,36,21,7.5
1.25,2016-12-18,AGS,53,64,48,25,4.25
1.24,2016-12-18,MCN,54,66,42,22,4.52
0.49,2016-12-18,SAV,59,69,47,21,5.25
4.98,2016-12-18,ITO,71,77,65,28,2.12
0.11,2016-12-18,HNL,72,79,64,18,7.01
0.18,2016-12-18,OGG,73,80,66,11,6.32
0.23,2016-12-18,MKK,70,78,63,17,8.05
0.06,2016-12-18,LIH,71,78,63,18,8.35
0.43,2016-12-18,BOI,24,31,16,23,4.34
0.72,2016-12-18,LWS,20,25,14,20,2.47
1.32,2016-12-18,PIH,20,29,11,22,6.18
0.28,2016-12-18,ORD,12,20,4,26,10.61
0.17,2016-12-18,MLI,13,20,4,26,8.52
0.12,2016-12-18,PIA,16,24,8,27,6.54
0.01,2016-12-18,UIN,16,23,8,23,7.61
0.34,2016-12-18,RFD,9,17,0,26,8.34
0.09,2016-12-18,SPI,19,27,11,28,8.0
0.98,2016-12-18,EVV,30,40,20,25,5.94
0.16,2016-12-18,FWA,16,25,6,25,9.18
0.66,2016-12-18,IND,19,27,11,27,7.97
0.28,2016-12-18,SBN,13,22,4,26,8.44
0.1,2016-12-18,CID,7,15,-1,27,8.87
0.08,2016-12-18,DSM,12,20,3,25,7.32
0.27,2016-12-18,DBQ,5,13,-3,26,9.22
0.16,2016-12-18,SUX,10,21,-1,23,8.42
0.2,2016-12-18,ALO,4,12,-3,25,8.32
0.07,2016-12-18,CNK,18,26,8,20,8.27
0.08,2016-12-18,DDC,18,29,6,14,9.07
0.12,2016-12-18,GLD,15,26,2,16,8.22
0.07,2016-12-18,P28,22,34,10,14,7.02
0.17,2016-12-18,TOP,20,28,12,23,6.97
0.11,2016-12-18,ICT,23,32,13,14,8.7
2.36,2016-12-18,CVG,28,36,19,26,8.58
2.86,2016-12-18,JKL,37,47,27,22,2.98
2.35,2016-12-18,LEX,34,43,23,22,8.8
2.71,2016-12-18,SDF,33,42,24,22,8.18
2.61,2016-12-18,PAH,34,44,23,16,6.97
1.91,2016-12-18,BTR,61,72,50,20,7.3
0.4,2016-12-18,LCH,62,70,52,12,9.25
1.98,2016-12-18,MSY,63,72,53,20,7.58
0.19,2016-12-18,SHV,51,60,41,13,8.24
1.28,2016-12-18,ASD,61,72,50,20,6.2
0.97,2016-12-18,BGR,14,25,2,25,5.05
0.93,2016-12-18,CAR,8,18,-1,20,4.97
1.68,2016-12-18,PWM,21,30,12,29,6.38
0.77,2016-12-18,BWI,35,43,26,24,6.04
0.73,2016-12-18,SBY,39,49,28,23,6.34
1.06,2016-12-18,BOS,31,39,23,24,10.54
1.0,2016-12-18,MQE,29,37,20,23,11.4
1.36,2016-12-18,ORH,26,33,17,25,10.74
0.54,2016-12-18,APN,17,22,11,26,8.24
